city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Chaoyang,0.010930758,0.009022268,0.008146366,0.007846389,0.006196496,0.005359322,0.005164332,0.005058661,0.005175367,0.003886083,0.002815906,0.005483558,0.005292168,0.006261584,0.006561607,0.006688988,0.006531045
Huludao,0.009364845,0.009531782,0.009259097,0.009969166,0.009486903,0.008348787,0.007944875,0.006954747,0.00604337,0.005744286,0.006040729,0.006126826,0.008269547,0.00983,0.009743321,0.011032609,0.011697464
Changchun,0.007912368,0.009116851,0.009075188,0.010171793,0.009984181,0.009910967,0.010680502,0.009383178,0.009208585,0.011655305,0.010947655,0.01119507,0.009305546,0.009331076,0.0094753,0.00920506,0.006646684
Jilin,0.006857507,0.007015172,0.007029689,0.004542096,0.004110754,0.00506879,0.004968451,0.00514734,0.005298408,0.006201021,0.007206479,0.007411737,0.006866319,0.007090284,0.011732771,0.008428261,0.008533252
Siping,0.007997061,0.00858211,0.008509446,0.013289263,0.010986714,0.010799265,0.008765629,0.006504184,0.007312225,0.006935177,0.006471376,0.006640049,0.003270733,0.003240432,0.004357813,0.002738245,0.004728302
Liaoyuan,0.014866345,0.014935473,0.014908811,0.012723584,0.010777958,0.009143761,0.009832768,0.007820606,0.008513469,0.009506557,0.007829368,0.009359606,0.009823675,0.009700833,0.010873729,0.010074359,0.009552991
Tonghua,0.004640173,0.004398162,0.003963148,0.004449048,0.004187123,0.005716733,0.005286363,0.004842119,0.004866814,0.003790294,0.003991003,0.004093159,0.003799186,0.002909091,0.003904147,0.003078704,0.004235814
Baishan,0.009560803,0.009552273,0.00999693,0.044347592,0.00742303,0.008453886,0.008625501,0.01026418,0.010114397,0.009070367,0.009651456,0.011601742,0.009862806,0.010285246,0.010359167,0.010158475,0.009688889
Songyuan,0.005943528,0.005187335,0.005125784,0.004981489,0.005469605,0.00368866,0.004329414,0.003833822,0.004804177,0.005256384,0.005301767,0.005522801,0.004653505,0.004688129,0.004774545,0.004461818,0.004384364
Baicheng,0.006057166,0.006108631,0.005821925,0.006025198,0.005710836,0.006153277,0.006342472,0.008834386,0.006222222,0.007798,0.008211954,0.008473711,0.006613108,0.006695855,0.006468586,0.006748421,0.004800529
Haerbin,0.010373987,0.009358606,0.008338599,0.008261934,0.00779889,0.007384883,0.007664381,0.008578456,0.008043894,0.009632612,0.009554964,0.008940545,0.009924483,0.009314137,0.00923623,0.010819328,0.009968244
Qiqihaer,0.007465439,0.00744103,0.007002819,0.006913766,0.006103734,0.006719431,0.006212471,0.006024361,0.005938315,0.001375425,0.006367684,0.007064895,0.073363913,0.008088235,0.00846236,0.00747717,0.006873624
Jixi,0.00576144,0.006878348,0.007198244,0.007375812,0.007761381,0.007865751,0.009805464,0.010052854,0.010100582,0.011432491,0.011687567,0.008529956,0.008126582,0.007679006,0.008858857,0,0
Hegang,0.015786761,0.009280641,0.015480524,0.018058732,0.011532059,0.011523627,0.016627365,0.014863428,0.015040441,0.015309677,0.015551948,0.015902804,0.016917906,0.016036538,0.017047525,0.014505,0.012597959
Shuangyashan,0.003895518,0.004736459,0.004740381,0.005417806,0.005926615,0.005996943,0.005985677,0.006281831,0.006297619,0.012803191,0.006986649,0.007457047,0.007589364,0.007503448,0.016424468,0.010292908,0.006641135
Daqing,0.012034122,0.01258981,0.010414933,0.008703305,0.007682177,0.008926884,0.010121712,0.010566833,0.011105824,0.014383878,0.01362385,0.014434783,0.01452011,0.014881522,0.015695971,0.01394652,0.011901103
Yichun,0.023407675,0.017920043,0.018494448,0.017212306,0.015757053,0.01595863,0.017739376,0.016979913,0.016290578,0.01777476,0.018349026,0.018312295,0.017941249,0.01869322,0.018371552,0.016487719,0.0148
Jiamusi,0.016567237,0.08149165,0.007850059,0.008354084,0.008036962,0.007600143,0.009531832,0.007913547,0.006361677,0.007811116,0.008227592,0.008032312,0.008066091,0,0.009884681,0.009238627,0.00781588
Qitaihe,0.013069533,0.012964265,0.009667534,0.008809925,0.007230477,0.0072955,0.006298372,0.006255654,0.007196332,0.008335498,0.008188043,0.009030612,0.009829142,0.00999125,0.012693671,0.012883333,0.012193506
Mudanjiang,0.005883268,0.00843943,0.007089373,0.007146959,0.006816885,0.005994072,0.006132979,0.006340155,0.006492515,0.00794376,0.008580695,0.007904545,0.008017939,0.01053668,0.011057647,0.009629762,0.0088004
Heihe,0.001320081,0.001322456,0.054158648,0.056037812,0.055875151,0.004119609,0.00404971,0.004070949,0.004315006,0.00424537,0.004144606,0.004143109,0.005583333,0.005933129,0.006165217,0.006120126,0.005562025
Suihua,0.002160216,0.002276802,0.002309801,0.003283881,0.002830352,0.002512821,0.002448332,0.002515993,0.002344389,0.003826032,0.003528047,0.003579718,0.003497356,0.003526335,0.004227462,0.004031489,0
Shanghai,0.022443042,0.020281354,0.020216723,0.020335068,0.019421841,0.019122383,0.019897194,0.01963436,0.019254615,0.01895718,0.018410947,0.017814694,0.016701664,0.016731034,0.015161512,0.013276334,0.013165419
Nanjing,0.011428971,0.011037183,0.010152064,0.009898391,0.010172886,0.010351504,0.009432174,0.010048702,0.010261471,0.010388724,0.01025657,0.010256205,0.010129936,0.009868477,0.009285022,0.008869584,0.00856338
Wuxi,0.006811814,0.008597464,0.008660454,0.009204456,0.010803482,0.010873115,0.010150972,0.009815886,0.010308761,0.010007233,0.009029013,0.008602389,0.008466001,0.008180453,0.00794503,0.007687726,0.007477137
Xuzhou,0.004179781,0.004060751,0.003626893,0.003485605,0.003558956,0.003555436,0.003731999,0.003454964,0.003872632,0.003570823,0.003355348,0.003118124,0.003072908,0.002973391,0.002923484,0.002976555,0.003110653
Changzhou,0.008313789,0.009898272,0.009959617,0.009182339,0.008691029,0.009136701,0.008562893,0.008717849,0.008996969,0.009323739,0.008936595,0.008693435,0.00906566,0.008781333,0.008551187,0.008286126,0.008095065
Suzhou,0.009046483,0.009792436,0.009197774,0.008893812,0.007257179,0.007606987,0.007511882,0.007194273,0.006955473,0.006834362,0.006795197,0.00499047,0.005968876,0.00584351,0.005617366,0.005349574,0.005471231
Nantong,0.004298115,0.003683945,0.004349428,0.004361579,0.004342083,0.004870109,0.004569533,0.00473182,0.005120277,0.004763983,0.004517678,0.004432256,0.004556777,0.00458618,0.004731545,0.004879817,0.004908026
Lianyungang,0.004115598,0.004400077,0.004434749,0.003840682,0.003703834,0.00363277,0.003603457,0.003611597,0.002999208,0.002936008,0.115436563,0.002762013,0.002412734,0.002200749,0.002203752,0.002259551,0.002273221
Huaian,0.005217726,0.004909552,0.004505561,0.004705684,0.004091948,0.0042143,0.004523738,0.004288896,0.004443115,0.003883321,0.003747016,0.003741924,0.003681814,0.003569718,0.003505526,0.003419073,0.003316786
