city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Siping,298.4143019,436.4146855,433.5472596,349.0386067,379.7462308,367.8694158,506.0362114,693.6485098,803.5561419,981.2667261,1004.872107,1158.183481,1102.907386,1327.160494,1625,1849.529781,1981.132075
Liaoyuan,38.35748792,105.8880465,181.2677312,203.270573,299.8379254,407.1677613,512.4010341,736.2747475,1237.2,1147.540984,1230.516817,1395.730706,1490.066225,1416.666667,1610.169492,1965.811966,0
Tonghua,309.711785,469.720394,707.2113473,546.5444288,727.1605482,439.1743522,558.5820731,855.1477092,1075.818584,1335.707925,1394.511921,1485.148515,1582.99412,1454.545455,1797.235023,2268.518519,2418.604651
Baishan,51.91396556,155.1660799,719.3937068,399.2921988,475.6311576,642.5354719,897.3250077,1165.501166,1181.322957,1407.349492,1416.20771,1583.531275,1595.277977,1639.344262,2000,2372.881356,0
Songyuan,38.51411803,185.8252012,295.0443307,337.6909529,193.3131888,217.4751833,360.6978115,586.1058438,635.4091065,793.6507937,848.0565371,969.4793537,1042.902866,1223.021583,1381.818182,1600,1600
Baicheng,198.1874315,203.3730159,207.4553571,254.8369565,304.4695215,386.865451,553.3198799,802.6697592,887.4222222,1150,1255.650427,1415.571284,1372.858087,1295.336788,1570.680628,1894.736842,2010.582011
Haerbin,673.785248,1275.367696,2167.535185,2180.852713,1074.952396,876.4269695,954.9001614,1223.440052,5560.108728,1620.533468,1567.524116,1650.967285,1695.497051,2058.212058,2335.078534,2699.579832,2555.205047
Qiqihaer,227.3231315,360.5203087,289.0536634,282.083407,354.6336738,441.3106114,537.7160753,641.5482917,749.7691223,804.8649615,789.94614,976.1388286,1055.71634,1397.058824,1498.127341,1773.584906,1821.631879
Jixi,198.0874036,364.4159456,397.0686592,420.603647,470.3349032,566.0920143,619.5637355,856.2367865,872.4192695,1075.84723,1232.583065,1361.655773,1210.787012,1215.469613,1485.714286,6820.809249,7159.763314
Hegang,290.3599204,392.4877072,540.5715326,395.4258531,516.5187963,595.7590714,652.8562289,761.2832264,955.4963235,1198.156682,1205.93692,1308.411215,1420.320045,1346.153846,2178.217822,2900,2959.183673
Shuangyashan,331.4770618,495.9989419,399.0613766,326.9023008,317.9872374,438.7345474,512.127843,570.6689537,968.3068783,1130.319149,1335.113485,1476.510067,1627.891203,1931.034483,2872.340426,2127.659574,2269.503546
Daqing,961.9503684,866.772176,1253.895907,1080.943186,1206.175007,1340.54756,1498.443802,1357.66619,1407.240767,1526.988636,1698.5138,1920.289855,1960.214898,2210.144928,1904.761905,2747.252747,2500
Yichun,267.2998539,434.2594736,269.5395605,427.7829967,506.2304075,642.5291859,793.3390936,2756.990941,2771.203484,4153.354633,4220.779221,1393.442623,1567.786121,1525.423729,1896.551724,2543.859649,3392.857143
Jiamusi,0,0,595.8454067,491.5588863,726.459905,846.4473057,699.0486007,862.9521633,1037.924152,1253.656498,1363.07311,1367.025684,1431.277626,1470.588235,5829.787234,1673.819742,2918.454936
Qitaihe,284.4121683,412.0476461,398.2245844,338.2283597,456.1501508,587.4528929,599.439474,887.1203963,1011.704423,1082.251082,1195.652174,1247.165533,1082.902178,1750,2278.481013,2564.102564,2597.402597
Mudanjiang,470.2244278,626.7135195,668.4528727,600.8054592,762.3874291,974.4127455,970.957608,1073.133997,1302.092066,1386.748844,1660.23166,1363.636364,1832.061069,1776.061776,2274.509804,2658.730159,2800
Heihe,205.3702103,209.2548975,681.5578465,714.9115223,425.2859688,466.0437033,504.2936686,572.2920613,775.7216495,983.7962963,1166.180758,1290.322581,1428.571429,5398.773006,1490.68323,1886.792453,2278.481013
Suihua,88.20882088,164.933668,174.4455125,177.535595,238.8279215,310.2044352,312.7036111,331.4716569,400.7114625,556.5529623,755.1240561,795.3723789,711.030082,0,0,6793.89313,1455.938697
Shanghai,3219.627805,4680.602489,5903.283196,6995.204959,7832.55733,8339.084426,8924.109374,36634.757,3738.903762,4394.141145,3567.688333,4670.883436,4816.454951,4386.206897,4680.412371,5984.95212,6058.543227
Nanjing,1440.94857,1358.915353,1046.527358,1111.353194,1384.367354,1773.372194,2256.423774,2336.227507,3886.863608,3210.649961,3343.181465,3499.306305,3703.703704,5641.025641,6710.71953,6484.935438,7563.380282
Wuxi,974.8180955,1305.366846,1071.086918,1239.901704,1415.313813,2063.709608,2513.093525,2839.358282,3252.724359,2999.361838,3049.555273,3206.874869,3389.478062,5555.555556,6044.624746,6700.201207,7852.882704
Xuzhou,98.92809192,115.0515351,231.4164983,305.3095546,387.9951113,515.4130494,617.9446748,720.5840331,786.6448244,969.207471,1022.941702,1055.202736,1127.636823,2151.777137,2589.027911,2775.119617,3234.165067
Changzhou,623.5919358,706.8286672,660.776953,823.0749711,1189.453803,1623.972794,2279.851037,2168.672395,2648.00496,2768.640351,2951.626127,3174.172545,3343.669947,5200,6121.372032,6204.188482,6857.142857
Suzhou,781.6538911,955.0889204,1160.578617,1166.949098,1783.117403,2426.534339,2924.559049,2955.590754,3433.507707,3890.089534,4175.588865,4477.386175,4797.529272,6961.651917,8914.616498,8352.272727,9225.449516
Nantong,303.5660091,367.3425606,328.1646473,272.4743112,404.1468158,636.3248311,777.5876537,1087.407592,1505.164074,1515.943544,1591.650359,1680.562793,1760.632263,2933.507171,3795.811518,3826.998689,4657.894737
Lianyungang,160.4001454,209.0100467,215.0917023,277.2078762,332.9863343,530.1013825,1266.977825,889.3878207,1055.815519,1154.598826,1230.29604,1291.547958,1375.904704,2153.558052,2739.212008,2827.715356,3277.153558
Huaian,171.9360671,213.1607068,222.1005362,222.2445379,317.258427,408.4222682,534.6132245,547.321528,723.0909426,877.8346745,976.4918626,1053.007318,1133.847108,1954.225352,2602.495544,2709.447415,3196.428571
Yancheng,200.1694894,169.5896177,186.4574856,203.0556833,304.3826177,353.5326656,527.6745818,719.1356663,1063.511636,1009.241245,1056.081573,1110.440555,1183.531998,2093.862816,2687.651332,2775.757576,3434.835566
Yangzhou,489.4402681,600.2927645,689.0995157,693.1275074,720.9406641,868.3485939,1240.747602,1494.587472,1911.545316,1614.310646,1674.641148,1799.262953,1908.396947,3181.818182,4021.73913,3943.35512,4048.140044
Zhenjiang,471.9226019,489.6560757,550.5960166,672.7408014,948.4708684,1261.971202,1373.943975,1596.4353,1668.532549,2210.759027,2207.505519,2278.574054,2429.418044,3970.588235,5055.350554,4907.749077,6000
Taizhou,224.5562483,310.5873461,412.0565681,282.8574265,472.4705412,687.166843,776.205405,999.0092143,926.5588641,1402.053712,1457.26664,1474.926254,1555.577434,2657.480315,3465.346535,3300.198807,4111.776447
Suqian,30.64029695,119.8619102,152.028444,81.77044969,175.4764548,260.0003741,389.2785794,565.8362012,650.6521348,803.1411744,891.4525433,947.1327708,989.2883946,1790.540541,2318.104907,2504.230118,3040.540541
Hangzhou,1029.347522,1435.509759,1657.954425,1887.651393,1813.894549,1949.809633,2609.502766,3161.926805,3476.198645,3940.042827,4797.622417,3897.736798,4077.119757,6032.608696,6750.66313,6576.22739,6591.194969
Ningbo,1521.980804,1881.935624,3063.229747,1620.34615,3078.239691,4517.280713,2579.59441,2996.098105,4129.411867,3998.615198,4308.859014,4813.292223,5148.575618,5685.279188,6432.160804,6965.174129,7006.578947
Wenzhou,1018.25322,1048.801244,1633.076985,1402.64118,1219.740508,1430.062566,5642.380408,2195.826131,2238.212675,2524.368908,2936.075322,3207.570358,3550.252093,3924.205379,4424.242424,4945.717732,4867.788462
Jiaxing,653.6881307,999.3471881,1239.73918,1267.423633,1413.990083,1601.47011,1904.419906,2286.288056,2681.02594,3251.088534,3816.13183,4079.287561,4234.863225,4659.090909,4915.730337,5333.333333,5137.362637
Huzhou,465.4022899,613.7552972,653.4552372,744.9842956,892.6532196,1129.887814,1523.841494,1866.447419,2043.232478,2295.332823,3085.714286,3335.8605,3943.726063,4452.830189,5939.849624,7228.464419,7611.940299
Shaoxing,972.1049235,890.7733714,723.7192305,827.4029851,1040.115533,1215.897131,1674.160461,1752.618988,2445.745455,2858.439201,3056.373104,3476.297968,3723.68035,4067.41573,4506.726457,4899.328859,4843.75
Jinhua,537.7608855,568.0805845,642.3623192,752.252627,1001.964328,1215.736547,1635.086698,1959.545698,2413.869111,2804.929877,3485.424588,4104.399074,4099.64651,4303.534304,5226.337449,5869.120654,6199.186992
Quzhou,428.5994363,488.4450959,570.9125708,674.4811091,764.9148301,629.7488447,694.5409429,916.605636,1113.222486,1424.050633,1691.581432,1994.524834,2223.262345,2101.167315,3255.813953,3488.372093,3410.852713
Zhoushan,782.660626,1660.643896,1704.838209,1324.083661,1387.434068,1641.07678,2037.811305,2359.894595,2727.381443,3189.300412,3699.897225,13333.33333,14893.17995,4742.268041,5360.824742,5670.103093,5773.195876
Taizhou2,706.3028175,707.4399194,771.5173707,815.7776361,809.9949068,972.3199666,1301.095995,1480.886237,1919.9591,2148.900169,2542.087542,2813.599062,2995.86604,3466.666667,3741.721854,4049.586777,4168.039539
Lishui,125.2085004,405.6650443,461.283265,562.1510316,611.264223,666.2608151,751.0081977,964.8295783,1198.96538,1447.067784,1705.19136,1919.458035,2139.800285,2462.686567,2862.453532,3259.259259,3653.136531
Hefei,766.684251,505.3925933,581.6134073,327.5055015,390.0956174,453.3825104,578.2543709,762.4976451,1098.994477,1308.937368,1447.645819,1557.239057,2605.472886,2972.60274,3472.409152,4155.672823,4519.480519
Wuhu,631.0428023,705.2903456,879.2004584,581.6268611,769.6910527,792.880974,1068.19209,1099.250545,948.36274,1147.6265,1534.460338,1638.491547,1871.150498,2216.494845,2371.134021,3187.660668,3461.538462
Bengbu,324.4136491,332.2304522,426.2445252,322.1919596,398.2886256,468.5886523,442.5465839,556.5331419,2197.811218,842.8493747,1009.274414,1104.823498,1301.97954,1552.631579,1811.023622,2187.5,2383.419689
Huainan,267.6312311,321.5515027,374.1411485,244.4388398,334.3580319,362.3048821,515.4214085,705.3567769,952.6872964,1148.482363,1315.248664,1520.131471,1827.782291,1516.709512,1743.589744,2051.282051,2225.063939
