city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Fushun,0.853948311,0.853413666,0.853336921,0.851003912,0.8480545,0.844802069,0.848082305,0.850003687,0.857924708,0.861251357,0.877575051,0.883076347,0.88823692,0.884444023,0.881906642,0.88225283,0.878965678
Benxi,0.787248653,0.789700419,0.806058329,0.804687632,0.810867237,0.815639751,0.816452453,0.830987178,0.840305326,0.849334989,0.858101456,0.866275432,0.857706959,0.853398621,0.858431774,0.85639436,0.852126913
Dandong,0.868338886,0.876710406,0.878144293,0.882790814,0.879312578,0.881720024,0.890355831,0.890986754,0.878669247,0.88684417,0.881376528,0.888641694,0.892110108,0.891014728,0.890631733,0.881778961,0.884245406
Jinzhou,0.886845042,0.88866661,0.88511466,0.888735481,0.889169523,0.889477628,0.886886795,0.890972009,0.89785374,0.895680967,0.888910609,0.890233798,0.8941877,0.901894981,0.899007336,0.884833048,0.870346912
Yingkou,0.865242052,0.861139245,0.854549659,0.851124045,0.851805033,0.859184307,0.854247282,0.862276214,0.807706729,0.817855435,0.848086923,0.856192353,0.861958637,0.87269813,0.869200499,0.865500213,0.861183911
Fuxin,0.893495187,0.866238515,0.87568795,0.872012693,0.869929222,0.864806468,0.866220796,0.873215026,0.868207598,0.865942984,0.873629607,0.880670562,0.886139254,0.900023063,0.90339879,0.867921972,0.852807829
Liaoyang,0.831476187,0.825567156,0.82624712,0.827585029,0.832039244,0.830566741,0.844330814,0.828890715,0.827911867,0.833190932,0.842296785,0.844568167,0.84334996,0.838639008,0.843207984,0.823545774,0.825777305
Panjin,0.759299241,0.767354921,0.761936594,0.772346978,0.773416453,0.761035932,0.762233744,0.763559271,0.789965995,0.776288751,0.815147377,0.80632488,0.805379542,0.793733354,0.783444748,0.805747823,0.816912316
Tieling,0.898624894,0.896153617,0.895516301,0.894123457,0.894654795,0.895600593,0.892923968,0.891359013,0.894121973,0.89383997,0.888540473,0.893719732,0.897673143,0.899600818,0.8990197,0.889059308,0.875400045
Chaoyang,0.855158256,0.864224392,0.857596756,0.858329603,0.864038567,0.867527381,0.874933091,0.873957639,0.884348673,0.867136993,0.876373117,0.875528631,0.886646939,0.884215497,0.87536516,0.876167864,0.867722788
Huludao,0.80194484,0.801779743,0.801655498,0.817605914,0.823146163,0.831619904,0.839420036,0.840399917,0.819454988,0.831908473,0.85942155,0.842116911,0.851537114,0.880860117,0.875713165,0.867710459,0.861860235
Changchun,0.84823233,0.855886098,0.863130632,0.860596339,0.864335827,0.864604817,0.868210727,0.864302793,0.864624906,0.875798304,0.855562574,0.859157478,0.865526724,0.868907382,0.874010685,0.877749298,0.888634588
Jilin,0.835818934,0.848317188,0.853825352,0.851469228,0.849576049,0.851644999,0.847779908,0.847734977,0.841507026,0.840265985,0.858229596,0.853202696,0.853510331,0.858035902,0.860308888,0.86042511,0.876324414
Siping,0.887547475,0.89376932,0.884623474,0.852991025,0.870293641,0.866706567,0.856447426,0.85546597,0.860790909,0.863719783,0.895008406,0.899080124,0.892075661,0.892862775,0.889932485,0.86851329,0.86126466
Liaoyuan,0.871592169,0.868498876,0.875509644,0.856408004,0.863649309,0.862808749,0.86004307,0.859473457,0.861240758,0.862800912,0.859286912,0.847263056,0.841802746,0.834970331,0.824700553,0.885769632,0.894146142
Tonghua,0.869129541,0.874287267,0.869525202,0.875400206,0.872512731,0.876782059,0.874181965,0.87599543,0.879337868,0.882337343,0.806138012,0.795794897,0.788866908,0.793522988,0.885880117,0.876507642,0.877110569
Baishan,0.878694001,0.88265996,0.881889154,0.887732569,0.895155221,0.888804296,0.897216686,0.896385208,0.90084319,0.874266617,0.890699659,0.888532087,0.890301974,0.892798807,0.903801307,0.904790175,0.871070978
Songyuan,0.883496833,0.883171182,0.868042845,0.846688853,0.838986733,0.842843278,0.829948214,0.867666002,0.884600537,0.890321352,0.886998617,0.887471666,0.887621676,0.888853712,0.890234652,0.879648873,0.859269406
Baicheng,0.887664345,0.88561701,0.847514793,0.826202426,0.871784134,0.872096806,0.87390963,0.884864607,0.880413936,0.882948452,0.891636458,0.893809393,0.890463439,0.889386997,0.888646323,0.877188058,0.85434069
Haerbin,0.818815521,0.823617998,0.843499591,0.847721274,0.85501275,0.859528127,0.863117058,0.888904428,0.898216818,0.902035673,0.903480921,0.905808213,0.91074635,0.91417283,0.915665003,0.91750267,0.916471257
Qiqihaer,0.854563641,0.847740812,0.855485451,0.857431804,0.853408433,0.868060492,0.872514099,0.873265217,0.877246149,0.858356159,0.884666586,0.885817741,0.886462197,0.896561297,0.897697815,0.897974953,0.884816162
Jixi,0.855739441,0.857547873,0.849660819,0.832766101,0.819297576,0.822283697,0.828347842,0.839297711,0.843409207,0.852194999,0.839140166,0.874253336,0.864768285,0.867268198,0.873882761,0.868739775,0.889010272
Hegang,0.811203007,0.80296902,0.774633603,0.775364659,0.772618945,0.772279713,0.776432609,0.782297748,0.784254976,0.788998863,0.841266859,0.856435286,0.85461391,0.851858718,0.84879835,0.824841113,0.845115205
Shuangyashan,0.805029103,0.797779333,0.789561263,0.794581087,0.750158999,0.742252302,0.750139019,0.762216603,0.825586291,0.835963542,0.851828252,0.896859575,0.869967352,0.891079353,0.882574836,0.787326141,0.871437758
Daqing,0.878979441,0.886695512,0.880899392,0.878100742,0.882294623,0.882153363,0.88625011,0.885324259,0.886737895,0.890706734,0.890181438,0.891680734,0.892379694,0.892990424,0.893762316,0.877757104,0.886247261
Yichun,0.707445099,0.704654334,0.688191039,0.68737483,0.684405239,0.679828213,0.673548797,0.657569071,0.663351751,0.698719729,0.699055183,0.703304439,0.686672127,0.680964594,0.689074113,0.666162934,0.725511707
Jiamusi,0.896874281,0.899776378,0.904554929,0.904519719,0.87463511,0.860304473,0.84882954,0.837412166,0.785106317,0.82289804,0.896420152,0.897487125,0.897500138,0.89989827,0.897986581,0.842150697,0.859128309
Qitaihe,0.684881864,0.642842528,0.648420017,0.672897783,0.690547038,0.66136007,0.647442852,0.651406122,0.661924412,0.677574406,0.693513718,0.690848464,0.716920645,0.797175363,0.804261471,0.823355226,0.826779857
Mudanjiang,0.868596161,0.866936539,0.867690074,0.876012362,0.877960171,0.880763889,0.880170072,0.88249015,0.880537392,0.882387306,0.89857933,0.901760357,0.901329848,0.902549715,0.905039171,0.891207888,0.889203897
Heihe,0.829137209,0.83287961,0.733311934,0.744150508,0.745643167,0.705652426,0.666604379,0.673861114,0.700181285,0.709888831,0.716535089,0.718453626,0.736193884,0.878143878,0.877925508,0.714762356,0.848636748
Suihua,0.886288568,0.88623784,0.881437281,0.87897298,0.876109555,0.875758926,0.877089282,0.874440087,0.88244437,0.879111833,0.873548059,0.881225032,0.880116303,0.881281973,0.881987682,0.881570782,0.873071692
Shanghai,0.8273838,0.832398986,0.846808262,0.839149038,0.818661459,0.823888919,0.833107676,0.836222624,0.823643259,0.809312374,0.844662636,0.866980927,0.871593149,0.870785078,0.878113271,0.885648382,0.902948829
Nanjing,0.831051527,0.845762865,0.840787691,0.824881759,0.82712807,0.827321067,0.825051361,0.822284916,0.816886683,0.830720617,0.849053648,0.862994163,0.866742863,0.874285123,0.875705008,0.880976301,0.901709351
Wuxi,0.760472958,0.748661846,0.738893969,0.730463401,0.70595267,0.69159943,0.69261362,0.679888049,0.681365836,0.686676137,0.652752694,0.653377513,0.662825359,0.676397476,0.670290662,0.688059192,0.722762743
Xuzhou,0.883159106,0.884780757,0.884545442,0.883551726,0.885834,0.884827783,0.885339837,0.883429794,0.881492623,0.878587299,0.83857902,0.842105269,0.841781609,0.84731111,0.848343455,0.863346789,0.884767891
Changzhou,0.753013731,0.750079363,0.739827551,0.745874723,0.753003469,0.754955387,0.759307583,0.768818068,0.784281332,0.758598628,0.753188326,0.754827414,0.742028815,0.740742765,0.739470327,0.763932495,0.765112147
Suzhou,0.651367189,0.596658679,0.558213136,0.522111622,0.485303897,0.514515896,0.527356507,0.515784961,0.53263334,0.551136113,0.529285027,0.507161236,0.509466804,0.508134159,0.520995309,0.546315354,0.599396378
Nantong,0.778463139,0.753098075,0.7401391,0.725229554,0.711938101,0.718311978,0.738654646,0.737065396,0.739132089,0.754942682,0.615048992,0.580223546,0.599700238,0.60687209,0.581677547,0.550223536,0.64258107
Lianyungang,0.891156463,0.884810559,0.881307342,0.882230042,0.881674316,0.878024915,0.877708302,0.873978547,0.873669337,0.87679508,0.85605692,0.8580108,0.86592617,0.868967567,0.875783492,0.871422386,0.888316062
Huaian,0.852885014,0.847236747,0.842134325,0.83898826,0.824572016,0.811089256,0.810901106,0.809171373,0.814419473,0.78498109,0.801642271,0.775953639,0.778412262,0.779549886,0.788907498,0.841206945,0.862547028
Yancheng,0.88045715,0.869340787,0.860143965,0.856755932,0.85020684,0.855975441,0.850313278,0.843827882,0.842050072,0.843670322,0.794585922,0.794920967,0.794252911,0.798110416,0.797755217,0.797187945,0.872542568
Yangzhou,0.819843859,0.822991471,0.816597271,0.813842765,0.81058965,0.818731934,0.823696122,0.819614958,0.812542334,0.817404201,0.707767949,0.694545439,0.704958597,0.703951217,0.702970536,0.668726816,0.731783077
Zhenjiang,0.823745221,0.822267084,0.821144504,0.788701578,0.763639021,0.750940505,0.745569581,0.730513901,0.73722388,0.736493482,0.753846197,0.72323544,0.726862057,0.72506647,0.783028861,0.816169183,0.844994855
Taizhou,0.824379258,0.823544911,0.80909328,0.80630644,0.802236711,0.805191701,0.794032261,0.788074102,0.79434358,0.799727889,0.700310473,0.67519736,0.679301054,0.671325869,0.663382424,0.620517403,0.695474409
Suqian,0.850873607,0.838360523,0.824854356,0.805428822,0.819484129,0.82792509,0.81564223,0.812361716,0.812240411,0.81256859,0.737201797,0.761600023,0.765654188,0.773551108,0.785529483,0.767379826,0.819041128
Hangzhou,0.857771783,0.858675115,0.829697821,0.816038453,0.796789155,0.808228296,0.822931162,0.833460812,0.834790577,0.834965889,0.837866542,0.835614145,0.845546581,0.852658482,0.862522226,0.865229057,0.874518629
Ningbo,0.838762541,0.829628456,0.809662111,0.77772955,0.761990012,0.751097145,0.745812541,0.745132503,0.717923886,0.732366399,0.742281474,0.752621272,0.762265459,0.773822386,0.777079977,0.779355087,0.800232719
Wenzhou,0.824827956,0.750204192,0.742167357,0.704238336,0.702850014,0.705314609,0.722016947,0.728474278,0.762246924,0.78370774,0.807570396,0.812795457,0.817713663,0.820804074,0.812028326,0.820863991,0.845556784
Jiaxing,0.809526309,0.657367978,0.520261425,0.486671944,0.517571653,0.556322282,0.561093075,0.566825525,0.573286397,0.604131511,0.611251509,0.621635585,0.654377033,0.659728458,0.67013569,0.676036266,0.67720141
Huzhou,0.895496003,0.854274728,0.790875029,0.746888134,0.716246529,0.711913326,0.716091627,0.712208926,0.756004867,0.773804901,0.773788342,0.773259429,0.775076986,0.775439555,0.779646703,0.79045414,0.798812971
Shaoxing,0.829862487,0.79206582,0.743084102,0.741731374,0.730800712,0.701379641,0.7082367,0.686180558,0.651564179,0.642477046,0.634439698,0.634024864,0.627657891,0.623465026,0.657174293,0.644691537,0.6886066
Jinhua,0.883555338,0.864588855,0.852760111,0.824152136,0.856191593,0.852233999,0.850007497,0.842554268,0.839541944,0.715852738,0.722491897,0.704528102,0.713713537,0.716113227,0.7962504,0.721483405,0.85321832
Quzhou,0.835501304,0.826297959,0.831884696,0.833067004,0.826734222,0.818689068,0.808067232,0.809050306,0.828360723,0.832203384,0.826790292,0.830650986,0.832010343,0.833995036,0.847087893,0.857089939,0.859700833
Zhoushan,0.883628334,0.875657667,0.884186877,0.885641995,0.852824197,0.863662587,0.871715171,0.87720805,0.87955403,0.889435595,0.885838047,0.875234416,0.881138997,0.882112946,0.893590334,0.892403901,0.894773633
Taizhou2,0.876592268,0.870099597,0.85656534,0.853622865,0.834871938,0.818090772,0.807216507,0.799740757,0.765288624,0.762957128,0.75291131,0.743217523,0.75434339,0.767402306,0.757138817,0.769748873,0.809705231
Lishui,0.88375487,0.882875168,0.878005887,0.878877269,0.872780886,0.875250327,0.873316762,0.874546715,0.876335261,0.877716441,0.874936221,0.868273654,0.869074158,0.866492619,0.866289864,0.866369746,0.867653526
Hefei,0.870462053,0.871936184,0.869804441,0.86689265,0.868273934,0.870765567,0.873043155,0.864132093,0.847021131,0.828447289,0.801025706,0.808367016,0.815211429,0.826402655,0.83112179,0.788940792,0.831635481
Wuhu,0.766323439,0.794321145,0.804046611,0.786880579,0.751632126,0.786040076,0.793811745,0.774853835,0.806330852,0.799557127,0.790317655,0.798741372,0.799223963,0.79240123,0.804900454,0.793579237,0.821482724
Bengbu,0.864154261,0.874149431,0.874514519,0.867297908,0.871538728,0.86641683,0.867735181,0.862953497,0.870154303,0.856824179,0.864274462,0.858532468,0.861580591,0.863123735,0.871760894,0.863433636,0.870521601
Huainan,0.790945718,0.795156181,0.788152642,0.787580967,0.801349211,0.798093964,0.813815753,0.805746804,0.815015923,0.779665881,0.818986214,0.819252983,0.850851005,0.862849658,0.880436439,0.87703459,0.891676112
Maanshan,0.761457973,0.777650057,0.766487412,0.758290029,0.757386076,0.765141482,0.761676937,0.763823491,0.81434116,0.824005613,0.856245571,0.856523026,0.85638009,0.859540595,0.862743939,0.828789248,0.851417618
Huaibei,0.679554417,0.681582365,0.755515882,0.711095364,0.709456739,0.705126794,0.673871583,0.668662803,0.671707353,0.672075333,0.772298646,0.768417726,0.759803726,0.777222461,0.805683007,0.838435688,0.862884474
Tongling,0.72735694,0.75730379,0.749952497,0.752846907,0.763058093,0.766885121,0.76082412,0.765085848,0.739016071,0.743897569,0.7650262,0.767778632,0.809904076,0.814737574,0.815161774,0.820712603,0.832146291
Anqing,0.871556863,0.871393623,0.871223933,0.870936575,0.875191423,0.875336213,0.875619838,0.874101395,0.880587825,0.880035959,0.867671758,0.869767467,0.864853709,0.848442424,0.865860022,0.845590519,0.870722232
Huangshan,0.885574556,0.885847541,0.883564294,0.880174304,0.877748715,0.881757594,0.885075081,0.883946691,0.882945431,0.885041088,0.891190007,0.888739151,0.888563449,0.889338313,0.886055042,0.877110721,0.891629562
Chuzhou,0.875122875,0.877112016,0.876427291,0.868711941,0.866448782,0.870177075,0.868913066,0.868774176,0.874141014,0.871238506,0.847399349,0.851573433,0.84070331,0.838957379,0.819961916,0.822403603,0.821140609
Fuyang,0.861487409,0.861706817,0.865510488,0.869173492,0.868540494,0.870126376,0.871867507,0.875690722,0.881967548,0.874847367,0.873035911,0.881595306,0.880557731,0.882168421,0.879947981,0.8789548,0.884234352
Suzhou2,0.865019881,0.882590948,0.88082676,0.878034847,0.877221274,0.874406966,0.873344129,0.873512991,0.87518664,0.878265667,0.877665098,0.87280127,0.875789654,0.876753382,0,0.858351506,0.868627413
Luan,0.866157849,0.864787055,0.866540192,0.865067741,0.867447914,0.864363711,0.861289314,0.860260313,0.883097994,0.882388667,0.883098705,0.872141132,0.894106517,0.895080607,0.896574231,0.877084537,0.882464635
Bozhou,0.867070044,0.847776171,0.840673282,0.835790713,0.850461877,0.857680448,0.858688386,0.856009935,0.859432777,0.856144286,0.87569003,0.877989148,0.872701543,0.872288663,0.873685179,0.869539664,0.875914929
Chizhou,0.884248522,0.892670762,0.883712817,0.885844729,0.883,0.885734126,0.888774975,0.882527276,0.885249586,0.885711683,0.887032011,0.885910567,0.887548181,0.886427549,0.876645822,0.871651501,0.880229253
Xuancheng,0.837240844,0.85265931,0.845730112,0.84297801,0.845655007,0.846473134,0.847567638,0.840091256,0.833025359,0.828449077,0.845569379,0.846938082,0.842367577,0.841954537,0.841859443,0.81933648,0.832524098
Fuzhou,0.800300497,0.778198214,0.769899445,0.762186971,0.776483979,0.798878287,0.818308487,0.816409491,0.801997807,0.789574447,0.817591496,0.812039783,0.811547993,0.815211393,0.819743907,0.822570908,0.824076066
Xiamen,0.606256898,0.561546812,0.58274916,0.616004636,0.619287971,0.674265835,0.68408474,0.670648323,0.683631555,0.707629709,0.74508718,0.768224283,0.783588874,0.790734945,0.795344953,0.795017889,0.833335094
Putian,0.66357769,0.650837249,0.648394029,0.640221097,0.604995861,0.657186671,0.658544408,0.672158635,0.687530522,0.690863776,0.715212264,0.72623358,0.726424427,0.732875287,0.745661679,0.736152491,0.784329269
Sanming,0.844419782,0.845864195,0.843192549,0.841894,0.84710965,0.854704421,0.859186196,0.862898782,0.880092925,0.879596049,0.887198379,0.887682306,0.888293416,0.888057643,0.887757757,0.878058263,0.882315795
Quanzhou,0.598638837,0.555601247,0.526534158,0.509651223,0.522122621,0.518076255,0.53720334,0.54790446,0.511348969,0.538176558,0.60385906,0.630106935,0.655902948,0.6743448,0.710929128,0.704139653,0.743307161
Zhangzhou,0.802599564,0.77845909,0.757250349,0.755411902,0.757216772,0.769706113,0.77122427,0.768654835,0.770301595,0.732956882,0.786654523,0.791847352,0.792979283,0.790116518,0.798508111,0.794143974,0.83692575
Nanping,0.86234383,0.856806902,0.853174047,0.838998541,0.840038734,0.83949975,0.844219938,0.844286087,0.856185847,0.856423292,0.891307347,0.897061048,0.893535136,0.892700675,0.886072374,0.878310617,0.876644016
Longyan,0.8854963,0.882557634,0.880850306,0.865567141,0.872204891,0.869103302,0.87110374,0.869448223,0.859149371,0.864189787,0.884609859,0.889265878,0.892595837,0.887511954,0.885871367,0.872287496,0.871789236
Ningde,0.869392897,0.868614896,0.873274621,0.872388204,0.878972591,0.87696728,0.878453664,0.880892288,0.883597413,0.839871511,0.852455232,0.851932244,0.845552463,0.845740205,0.843132225,0.867640657,0.869865303
Nanchang,0.861842663,0.866146676,0.870447114,0.873895242,0.867997938,0.864564475,0.864544299,0.859594547,0.831089418,0.827390062,0.800995098,0.797957388,0.792288185,0.787210224,0.804025679,0.814508166,0.833552735
Jingdezhen,0.821722347,0.819232736,0.797933316,0.810094253,0.816680578,0.840229375,0.837979602,0.819271579,0.815522348,0.828412423,0.841213524,0.831760826,0.846140871,0.825644058,0.821077034,0.816090849,0.828229068
Pingxiang,0.856307914,0.856512759,0.862692871,0.861701015,0.861690857,0.856785863,0.852909715,0.853305581,0.876731732,0.865974769,0.830642045,0.820825623,0.827964578,0.814605531,0.828670404,0.857427144,0.857926086
Jiujiang,0.863407527,0.860125819,0.865705658,0.862389355,0.858565314,0.85780959,0.858124595,0.858546463,0.849034036,0.839116492,0.846082326,0.834847427,0.838237277,0.832521836,0.832346016,0.853651115,0.854225177
Xinyu,0.748570423,0.780710356,0.798043255,0.801878001,0.809681666,0.793293351,0.758019575,0.761268933,0.743165046,0.746774883,0.747778108,0.72932929,0.723517412,0.715170167,0.7475795,0.801092978,0.809081931
Yingtan,0.842346373,0.842022715,0.853287123,0.852656703,0.887640141,0.873402177,0.872627524,0.839347753,0.850643825,0.847183403,0.817620747,0.802556943,0.773431034,0.750060665,0.769332922,0.815452467,0.82559553
Ganzhou,0.860085517,0.855677961,0.848710492,0.839454848,0.839932191,0.837030373,0.835806879,0.833083885,0.840386848,0.828911139,0.824570342,0.82686503,0.834196526,0.830634639,0.841232528,0.839453711,0.842343569
Jian,0.885839148,0.886446085,0.888018051,0.88810278,0.880631708,0.88110889,0.877989601,0.877848395,0.883403054,0.886937799,0.831076256,0.828830818,0.824359306,0.811517064,0.801851423,0.814047856,0.779393739
Yichun2,0.892888955,0.893530574,0.889906539,0.878406654,0.870844662,0.871473795,0.875101437,0.869812593,0.838088919,0.844433846,0.828274024,0.822081073,0.819536974,0.80764864,0.813146243,0.831674383,0.832059275
Fuzhou2,0.873078695,0.870454563,0.866528282,0.862991589,0.863494423,0.857793131,0.863435834,0.8590547,0.857975179,0.835564906,0.822841679,0.812851195,0.807608766,0.820621122,0.818025099,0.797313399,0.804225893
Shangrao,0.876466894,0.877552054,0.877345591,0.877842794,0.869284492,0.881284252,0.881356411,0.868696535,0.872389555,0.883181759,0.846590893,0.848069615,0.851559867,0.849320475,0.848318063,0.854587867,0.862880091
